"GEO_ID","NAME","YEAR","zip_code","vets_popcount","nonvets_pop_count","total_labor_force_percent","vets_labor_force_percent","nonvets_labor_force_percent","total_labor_force_count","vets_labor_force_count","nonvets_labor_force_count","total_unemp_rate_percent","vets_unemp_rate_percent","nonvets_unemp_rate_percent","total_pov_count","total_pov_percent","vets_pov_count","vets_pov_percent","nonvets_pov_count","nonvets_pov_percent","total_dis_count","total_dis_percent","vet_dis_count","vet_dis_percent","nonvet_dis_count","nonvet_dis_percent","drop_zip","zero_flag"
"8600000US12513","ZCTA5 12513","2019","12513",0,33,89.2,100,87.8,149,20,129,0,0,0,0,0,0,0,0,0,72,30.9,20,60.6,52,26,FALSE,0
"8600000US12514","ZCTA5 12514","2019","12514",0,169,79.1,0,79.5,1226,0,1226,1.7,0,1.7,89,3.8,0,0,89,4.1,353,15.1,47,27.8,306,14.1,FALSE,0
"8600000US12515","ZCTA5 12515","2019","12515",0,145,78.8,65.2,80.1,760,58,702,1.8,0,2,23,1.9,0,0,23,2.1,139,11.4,43,29.7,96,8.9,FALSE,0
"8600000US12516","ZCTA5 12516","2019","12516",0,38,69.3,100,68.9,684,14,670,0,0,0,225,15.4,0,0,225,15.8,440,30.1,24,63.2,416,29.2,FALSE,0
"8600000US12517","ZCTA5 12517","2019","12517",0,27,71,0,77.6,228,0,228,0,0,0,70,17.9,27,100,43,11.8,78,20,0,0,78,21.5,FALSE,0
"8600000US12518","ZCTA5 12518","2019","12518",0,467,85.9,97.5,84.8,2810,270,2540,5.2,0,5.7,108,2.5,10,2.1,98,2.5,549,12.6,58,12.4,491,12.6,FALSE,0
"8600000US12520","ZCTA5 12520","2019","12520",0,277,83.2,91.5,82.3,1483,162,1321,3.4,0,3.9,79,3.6,0,0,79,4.1,240,10.8,49,17.7,191,9.8,FALSE,0
"8600000US12521","ZCTA5 12521","2019","12521",0,214,77.9,100,76.1,580,55,525,7.4,0,8.2,92,7.4,0,0,92,9,348,28.1,114,53.3,234,22.8,FALSE,0
"8600000US12522","ZCTA5 12522","2019","12522",0,287,71,85.3,70.5,2052,81,1971,4.4,0,4.6,580,14.6,0,0,580,15.7,974,24.5,94,32.8,880,23.8,FALSE,0
"8600000US12523","ZCTA5 12523","2019","12523",0,121,80.3,83.6,80.1,829,56,773,5.5,0,6,156,11.3,9,7.4,147,11.7,208,15.1,22,18.2,186,14.8,FALSE,0
"8600000US12524","ZCTA5 12524","2019","12524",0,540,68.8,68.2,68.8,6755,167,6588,4.3,0,4.4,812,7.1,10,1.9,802,7.4,1506,13.2,123,23.2,1383,12.7,FALSE,0
"8600000US12525","ZCTA5 12525","2019","12525",0,157,74.4,0,76.5,1391,0,1391,4.8,0,4.8,50,2.2,0,0,50,2.4,241,10.8,46,29.3,195,9.4,FALSE,0
"8600000US12526","ZCTA5 12526","2019","12526",0,250,77.6,50,78.8,1724,47,1677,6.4,0,6.6,185,6,11,4.4,174,6.2,437,14.2,116,46.4,321,11.4,FALSE,0
"8600000US12528","ZCTA5 12528","2019","12528",0,628,76.4,74.4,76.5,6243,160,6083,3.4,10.6,3.2,823,8,23,3.7,800,8.2,1730,16.8,206,33.6,1524,15.7,FALSE,0
"8600000US12529","ZCTA5 12529","2019","12529",0,223,74,70.1,74.3,1098,54,1044,6.6,77.8,2.9,185,9.1,10,4.7,175,9.7,316,15.6,65,30.4,251,13.8,FALSE,0
"8600000US12531","ZCTA5 12531","2019","12531",0,162,81.7,100,80.6,1572,108,1464,3.5,0,3.8,70,3,0,0,70,3.2,270,11.5,60,37.5,210,9.6,FALSE,0
"8600000US12533","ZCTA5 12533","2019","12533",0,1140,77.2,64.5,77.6,11997,331,11666,3.3,2.4,3.3,710,3.7,13,1.1,697,3.8,2379,12.3,377,33.1,2002,11,FALSE,0
"8600000US12534","ZCTA5 12534","2019","12534",0,964,75.4,97.7,74.7,8235,300,7935,6.4,8,6.3,2184,15.6,37,3.9,2147,16.4,2699,19.2,275,29.3,2424,18.5,FALSE,0
"8600000US12538","ZCTA5 12538","2019","12538",0,686,68.8,56.7,69.2,6235,170,6065,6.4,5.3,6.5,910,9.1,16,2.4,894,9.5,1882,18.7,121,17.9,1761,18.8,FALSE,0
"8600000US12540","ZCTA5 12540","2019","12540",0,355,82.1,81.3,82.1,4295,122,4173,4.4,0,4.5,186,2.9,0,0,186,3.1,668,10.5,78,22,590,9.8,FALSE,0
"8600000US12542","ZCTA5 12542","2019","12542",0,324,80,94.9,79.2,2750,166,2584,1.9,0,2,318,6.8,8,2.5,310,7.2,639,13.7,72,22.2,567,13.1,FALSE,0
"8600000US12543","ZCTA5 12543","2019","12543",0,222,80.1,74.1,80.5,1961,106,1855,3.3,8.5,3,222,7.7,0,0,222,8.3,390,13.5,90,40.5,300,11.3,FALSE,0
"8600000US12545","ZCTA5 12545","2019","12545",0,220,77.9,89.8,77.6,2113,53,2060,1.8,0,1.8,287,7.6,0,0,287,8.1,670,17.8,101,45.9,569,16.1,FALSE,0
"8600000US12546","ZCTA5 12546","2019","12546",0,160,70.5,75.8,70.3,1220,50,1170,0.2,0,0.3,180,7.8,0,0,180,8.4,414,17.9,50,31.3,364,16.9,FALSE,0
"8600000US12547","ZCTA5 12547","2019","12547",0,128,86.4,100,85.8,1610,81,1529,1,0,1,65,2.9,0,0,65,3.1,247,11.2,43,33.6,204,9.8,FALSE,0
"8600000US12548","ZCTA5 12548","2019","12548",0,34,70.6,100,70,599,17,582,2.5,0,2.6,92,8.4,0,0,92,8.7,225,20.6,17,50,208,19.7,FALSE,0
"8600000US12549","ZCTA5 12549","2019","12549",0,517,78.5,76.3,78.6,5124,209,4915,3.3,0,3.5,394,4.7,9,1.7,385,4.9,1285,15.3,79,15.3,1206,15.3,FALSE,0
"8600000US12550","ZCTA5 12550","2019","12550",0,2295,75.8,82.4,75.6,25893,854,25039,6.2,0.7,6.4,5233,12.9,105,4.6,5128,13.3,6425,15.8,519,22.9,5906,15.4,FALSE,0
"8600000US12553","ZCTA5 12553","2019","12553",0,1506,80,85.4,79.7,12922,663,12259,3.7,0,3.9,1131,5.6,56,3.8,1075,5.7,2838,14,389,26.4,2449,13.1,FALSE,0
"8600000US12561","ZCTA5 12561","2019","12561",0,558,70.6,95.6,70.2,8912,219,8693,5.9,0,6,2383,18.4,9,1.6,2374,19.2,1572,12.2,146,26.5,1426,11.5,FALSE,0
"8600000US12563","ZCTA5 12563","2019","12563",0,291,68.4,94.2,67.8,4185,130,4055,4,0,4.1,727,11.3,0,0,727,11.9,642,10,60,20.6,582,9.5,FALSE,0
"8600000US12564","ZCTA5 12564","2019","12564",0,389,79.8,76.5,79.9,3593,143,3450,2.3,0,2.3,448,7.7,0,0,448,8.3,819,14.2,113,30.5,706,13,FALSE,0
"8600000US12565","ZCTA5 12565","2019","12565",0,76,75.4,55.2,76.3,550,16,534,6.2,0,6.4,131,14.5,19,25,112,13.5,207,22.8,45,59.2,162,19.5,FALSE,0
"8600000US12566","ZCTA5 12566","2019","12566",0,495,75.5,72.2,75.6,5445,83,5362,2.9,0,2.9,1261,14.2,23,4.6,1238,14.7,867,9.7,196,39.6,671,8,FALSE,0
"8600000US12567","ZCTA5 12567","2019","12567",0,150,72.3,50,72.9,1218,24,1194,4.7,0,4.8,349,15.6,8,5.3,341,16.3,392,17.5,41,27.3,351,16.8,FALSE,0
"8600000US12569","ZCTA5 12569","2019","12569",0,588,81,84.6,80.9,5294,241,5053,3.6,10.4,3.2,659,8.1,0,0,659,8.8,1032,12.7,117,19.9,915,12.1,FALSE,0
"8600000US12570","ZCTA5 12570","2019","12570",0,317,81.9,100,81.3,3505,124,3381,3.9,0,4,132,2.4,0,0,132,2.6,560,10.4,56,17.7,504,9.9,FALSE,0
"8600000US12571","ZCTA5 12571","2019","12571",0,381,78.9,92.2,78.6,4700,106,4594,2.7,4.7,2.7,696,9,5,1.3,691,9.4,1063,13.7,133,34.9,930,12.6,FALSE,0
"8600000US12572","ZCTA5 12572","2019","12572",0,482,74.9,63.8,75.1,3528,51,3477,5.4,0,5.5,706,10,16,3.5,690,10.5,1207,17.1,141,30.9,1066,16.1,FALSE,0
"8600000US12575","ZCTA5 12575","2019","12575",0,128,85.9,87.5,85.8,1497,98,1399,0,0,0,143,7.5,0,0,143,8,95,5,0,0,95,5.3,FALSE,0
"8600000US12577","ZCTA5 12577","2019","12577",0,53,73.3,64.5,73.5,899,20,879,1.1,0,1.1,36,2.5,0,0,36,2.6,170,12,22,41.5,148,10.9,FALSE,0
"8600000US12578","ZCTA5 12578","2019","12578",0,114,70.7,100,70.4,965,18,947,5.4,0,5.5,223,12.4,0,0,223,13.2,163,9.1,14,12.3,149,8.8,FALSE,0
"8600000US12580","ZCTA5 12580","2019","12580",0,202,71.7,52.7,72.2,1881,39,1842,6.6,20.5,6.3,251,7.3,7,3.7,244,7.5,541,15.7,75,39.3,466,14.3,FALSE,0
"8600000US12581","ZCTA5 12581","2019","12581",0,228,84,100,82.3,1271,144,1127,0.5,0,0.5,124,6.5,0,0,124,7.4,218,11.4,17,7.5,201,11.9,FALSE,0
"8600000US12582","ZCTA5 12582","2019","12582",0,488,47,33.3,47.5,2230,62,2168,0.6,0,0.6,278,7.6,22,6,256,7.8,368,10.1,111,30.3,257,7.8,FALSE,0
"8600000US12583","ZCTA5 12583","2019","12583",0,116,74.3,57.1,74.7,1190,24,1166,6,0,6.1,311,16.1,0,0,311,17.1,247,12.8,53,45.7,194,10.7,FALSE,0
"8600000US12585","ZCTA5 12585","2019","12585",0,14,77.4,100,77,388,10,378,2.6,100,0,116,17.1,0,0,116,17.5,87,12.9,0,0,87,13.1,FALSE,0
"8600000US12586","ZCTA5 12586","2019","12586",0,548,77.6,89.5,77.2,5906,247,5659,3.6,5.3,3.5,735,8.2,24,4.4,711,8.4,1490,16.6,120,21.9,1370,16.3,FALSE,0
"8600000US12589","ZCTA5 12589","2019","12589",0,644,56.2,70.7,55.7,6817,290,6527,2.6,4.1,2.5,2795,21.7,27,4.5,2768,22.5,1653,12.8,133,22.2,1520,12.4,FALSE,0
"8600000US12590","ZCTA5 12590","2019","12590",0,1867,81.1,79.4,81.1,18219,541,17678,4.5,4.1,4.6,2150,7.7,72,4,2078,7.9,4100,14.6,594,33.1,3506,13.4,FALSE,0
"8600000US12592","ZCTA5 12592","2019","12592",0,50,63.9,0,65.5,622,0,622,6.3,0,6.3,247,21.6,0,0,247,22.6,181,15.8,10,20,171,15.6,FALSE,0
"8600000US12594","ZCTA5 12594","2019","12594",0,150,75.1,56.3,75.6,2201,40,2161,6.5,0,6.7,491,14.3,11,7.3,480,14.7,526,15.4,63,42,463,14.1,FALSE,0
"8600000US12601","ZCTA5 12601","2019","12601",0,1441,74.6,73.9,74.6,20863,388,20475,8.4,16.5,8.3,5083,16.6,57,4.1,5026,17.2,5443,17.8,449,32.6,4994,17.1,FALSE,0
"8600000US12603","ZCTA5 12603","2019","12603",0,2051,80.2,79.8,80.2,21645,652,20993,4.8,1.4,4.9,1567,4.8,64,3.2,1503,4.9,4369,13.4,561,27.7,3808,12.5,FALSE,0
"8600000US12604","ZCTA5 12604","2019","12604",0,13,42.6,0,43.1,243,0,243,4.1,0,4.1,0,0,0,0,0,0,7,50,7,100,0,0,FALSE,0
"8600000US12701","ZCTA5 12701","2019","12701",0,640,69.2,74.5,69,4804,175,4629,12.7,0,13.2,1411,16.5,15,2.5,1396,17.5,1995,23.3,181,30.2,1814,22.7,FALSE,0
"8600000US12719","ZCTA5 12719","2019","12719",0,77,68.2,100,67.4,473,17,456,7.6,0,7.9,62,6.4,0,0,62,6.9,203,20.9,37,48.1,166,18.6,FALSE,0
"8600000US12720","ZCTA5 12720","2019","12720",0,12,77.4,0,77.4,72,0,72,0,0,0,0,0,0,0,0,0,12,8.9,12,100,0,0,FALSE,0
"8600000US12721","ZCTA5 12721","2019","12721",0,354,74.4,90.5,73.3,2935,238,2697,7.7,0,8.4,520,11.3,0,0,520,12.3,778,16.9,39,11,739,17.4,FALSE,0
"8600000US12723","ZCTA5 12723","2019","12723",0,146,69.8,74.2,69.5,710,49,661,5.4,0,5.7,198,14.6,0,0,198,16.4,213,15.7,58,39.7,155,12.8,FALSE,0
"8600000US12724","ZCTA5 12724","2019","12724",0,36,88.3,100,87.4,83,7,76,0,0,0,27,11.4,0,0,27,13.4,67,28.3,29,80.6,38,18.9,FALSE,0
"8600000US12725","ZCTA5 12725","2019","12725",0,19,80,100,76,48,10,38,0,0,0,19,19.6,0,0,19,24.4,18,18.6,0,0,18,23.1,FALSE,0
"8600000US12726","ZCTA5 12726","2019","12726",0,91,79.8,62.1,80.6,573,18,555,4.4,0,4.5,112,11.5,18,19.8,94,10.7,145,14.9,48,52.7,97,11,FALSE,0
"8600000US12729","ZCTA5 12729","2019","12729",0,70,66.4,64.5,66.4,711,20,691,8.9,0,9.1,191,14.2,0,0,191,15,406,30.1,52,74.3,354,27.7,FALSE,0
"8600000US12732","ZCTA5 12732","2019","12732",0,35,78.6,100,77.3,275,19,256,9.8,0,10.5,43,9.1,0,0,43,9.9,86,18.3,5,14.3,81,18.6,FALSE,0
"8600000US12733","ZCTA5 12733","2019","12733",0,97,32.7,70,30.1,255,35,220,0,0,0,194,38,30,36.6,164,38.2,110,21.5,30,36.6,80,18.6,FALSE,0
"8600000US12734","ZCTA5 12734","2019","12734",0,46,77.6,0,77.6,350,0,350,2.3,0,2.3,76,10.8,0,0,76,11.6,111,15.8,12,26.1,99,15,FALSE,0
"8600000US12736","ZCTA5 12736","2019","12736",0,6,72.2,100,66.7,26,6,20,0,0,0,10,21.7,0,0,10,25,16,34.8,0,0,16,40,FALSE,0
"8600000US12737","ZCTA5 12737","2019","12737",0,110,79,84.6,78.6,908,55,853,3,20,1.9,137,9.6,0,0,137,10.4,191,13.4,36,32.7,155,11.8,FALSE,0
"8600000US12738","ZCTA5 12738","2019","12738",0,9,75.5,100,75,145,4,141,0,0,0,45,21.8,0,0,45,22.8,46,22.3,5,55.6,41,20.8,FALSE,0
"8600000US12740","ZCTA5 12740","2019","12740",0,146,68.8,52.4,70.1,778,43,735,1.7,0,1.8,131,8.7,12,8.2,119,8.8,191,12.8,28,19.2,163,12.1,FALSE,0
"8600000US12741","ZCTA5 12741","2019","12741",0,3,73,0,73,92,0,92,0,0,0,11,6.4,0,0,11,6.5,49,28.5,3,100,46,27.2,FALSE,0
"8600000US12742","ZCTA5 12742","2019","12742",0,17,75.5,100,63.9,40,17,23,0,0,0,5,5.3,0,0,5,6.5,27,28.7,0,0,27,35.1,FALSE,0
"8600000US12743","ZCTA5 12743","2019","12743",0,29,55.8,0,55.8,115,0,115,14.8,0,14.8,65,19.5,0,0,65,21.4,97,29.1,14,48.3,83,27.3,FALSE,0
"8600000US12745","ZCTA5 12745","2019","12745",0,35,63,0,100,34,0,34,0,0,0,23,23,0,0,23,35.4,25,25,5,14.3,20,30.8,FALSE,0
"8600000US12746","ZCTA5 12746","2019","12746",0,31,71.6,100,71.2,432,10,422,3.5,0,3.6,13,1.7,0,0,13,1.8,166,21.9,21,67.7,145,19.9,FALSE,0
"8600000US12747","ZCTA5 12747","2019","12747",0,68,79.1,73.7,79.2,988,14,974,11.3,0,11.5,170,10.9,0,0,170,11.3,330,21.1,22,38.6,308,20.5,FALSE,0
"8600000US12748","ZCTA5 12748","2019","12748",0,120,74.8,81.3,74.7,1117,13,1104,2.9,0,2.9,140,7.2,16,13.3,124,6.8,366,18.9,57,47.5,309,17,FALSE,0
"8600000US12749","ZCTA5 12749","2019","12749",0,0,86.3,0,86.3,132,0,132,8.3,0,8.3,44,25.3,0,0,44,25.3,0,0,0,0,0,0,FALSE,1
"8600000US12750","ZCTA5 12750","2019","12750",0,5,84.7,0,84.7,122,0,122,8.2,0,8.2,50,32.5,0,0,50,33.6,0,0,0,0,0,0,FALSE,0
"8600000US12751","ZCTA5 12751","2019","12751",0,15,70.6,58.3,70.9,433,7,426,5.8,0,5.9,232,33,0,0,232,33.8,53,7.5,5,33.3,48,7,FALSE,0
"8600000US12752","ZCTA5 12752","2019","12752",0,12,88.1,100,87.3,156,12,144,17.3,0,18.8,18,8.7,0,0,18,9.2,28,13.5,0,0,28,14.3,FALSE,0
"8600000US12754","ZCTA5 12754","2019","12754",0,324,66.6,50,67.1,2745,62,2683,8.6,0,8.8,1035,20.7,24,8.8,1011,21.3,1133,22.6,56,20.6,1077,22.7,FALSE,0
"8600000US12758","ZCTA5 12758","2019","12758",0,226,71.4,56.4,72,1530,53,1477,3.2,34,2.1,535,17.5,9,4,526,18.6,553,18.1,50,22.1,503,17.8,FALSE,0
"8600000US12759","ZCTA5 12759","2019","12759",0,54,52.8,100,51.4,677,39,638,15.4,0,16.3,242,19.9,0,0,242,20.8,523,43,15,27.8,508,43.8,FALSE,0
"8600000US12760","ZCTA5 12760","2019","12760",0,52,52.2,50,52.3,166,8,158,14.5,0,15.2,26,5.5,8,15.4,18,4.2,139,29.1,25,48.1,114,26.8,FALSE,0
"8600000US12762","ZCTA5 12762","2019","12762",0,28,75.9,71.4,76.3,223,20,203,24.2,0,26.6,36,8.3,0,0,36,8.9,58,13.4,8,28.6,50,12.4,FALSE,0
"8600000US12763","ZCTA5 12763","2019","12763",0,53,81.7,0,86.1,290,0,290,6.9,0,6.9,34,7.4,0,0,34,8.4,48,10.5,18,34,30,7.4,FALSE,0
"8600000US12764","ZCTA5 12764","2019","12764",0,139,78.5,81,78.4,745,34,711,11,0,11.5,210,15.3,12,8.6,198,16,248,18,35,25.2,213,17.2,FALSE,0
"8600000US12765","ZCTA5 12765","2019","12765",0,78,77.3,100,76.4,490,23,467,0,0,0,8,1.1,0,0,8,1.3,23,3.2,8,10.3,15,2.4,FALSE,0
"8600000US12766","ZCTA5 12766","2019","12766",0,70,90.1,100,84.1,91,38,53,41.8,100,0,9,3.6,0,0,9,5.1,85,34.3,0,0,85,47.8,FALSE,0
"8600000US12767","ZCTA5 12767","2019","12767",0,3,80,100,79.4,88,3,85,5.7,0,5.9,6,4.6,0,0,6,4.7,15,11.5,0,0,15,11.8,FALSE,0
"8600000US12768","ZCTA5 12768","2019","12768",0,29,76.3,100,76.1,425,5,420,10.8,0,11,17,2.3,0,0,17,2.4,122,16.9,19,65.5,103,14.8,FALSE,0
"8600000US12769","ZCTA5 12769","2019","12769",0,9,83.2,100,82.4,163,9,154,36.2,0,38.3,8,2.7,0,0,8,2.7,86,28.6,0,0,86,29.5,FALSE,0
"8600000US12770","ZCTA5 12770","2019","12770",0,10,59.1,100,56.6,104,10,94,10.6,0,11.7,31,13.5,0,0,31,14.2,55,24,0,0,55,25.1,FALSE,0
"8600000US12771","ZCTA5 12771","2019","12771",0,862,73.7,61.4,74.4,6805,283,6522,4.8,0,5,1752,15.2,104,12.1,1648,15.5,2153,18.7,227,26.5,1926,18.1,FALSE,0
"8600000US12775","ZCTA5 12775","2019","12775",0,84,85.2,64,85.7,849,16,833,4.8,0,4.9,52,3.5,0,0,52,3.7,166,11.2,17,20.2,149,10.7,FALSE,0
"8600000US12776","ZCTA5 12776","2019","12776",0,183,81.6,26.5,84.1,938,13,925,1.3,0,1.3,114,6.9,21,12,93,6.3,317,19.2,71,40.6,246,16.7,FALSE,0
"8600000US12777","ZCTA5 12777","2019","12777",0,92,76.3,70.4,76.7,413,19,394,6.3,15.8,5.8,42,4.8,6,6.5,36,4.7,161,18.6,20,21.7,141,18.2,FALSE,0
"8600000US12778","ZCTA5 12778","2019","12778",0,34,71.9,0,77.8,323,0,323,9.6,0,9.6,35,6.8,0,0,35,7.3,22,4.3,0,0,22,4.6,FALSE,0
"8600000US12779","ZCTA5 12779","2019","12779",0,17,73.1,0,73.4,744,0,744,8.3,0,8.3,424,27.1,0,0,424,27.4,471,30.1,0,0,471,30.5,FALSE,0
"8600000US12780","ZCTA5 12780","2019","12780",0,106,67.1,47.7,68.4,938,42,896,0,0,0,257,14.5,17,16,240,14.4,346,19.6,44,41.5,302,18.2,FALSE,0
"8600000US12781","ZCTA5 12781","2019","12781",0,15,80,0,80,116,0,116,12.1,0,12.1,14,6.5,0,0,14,7,39,18.2,0,0,39,19.6,FALSE,0
"8600000US12783","ZCTA5 12783","2019","12783",0,83,62.6,76.7,62.3,716,23,693,1.1,0,1.2,164,11,13,15.7,151,10.7,390,26.1,44,53,346,24.5,FALSE,0
"8600000US12785","ZCTA5 12785","2019","12785",0,90,63.4,100,59,354,61,293,0,0,0,30,3.7,0,0,30,4.1,188,23,10,11.1,178,24.5,FALSE,0
"8600000US12786","ZCTA5 12786","2019","12786",0,94,42.1,0,42.1,40,0,40,0,0,0,22,6.4,0,0,22,8.8,64,18.6,43,45.7,21,8.4,FALSE,0
"8600000US12787","ZCTA5 12787","2019","12787",0,39,81.1,0,81.1,116,0,116,15.5,0,15.5,0,0,0,0,0,0,26,11.7,11,28.2,15,8.2,FALSE,0
"8600000US12788","ZCTA5 12788","2019","12788",0,95,53.8,38,54.2,1233,19,1214,3.8,0,3.9,134,7.5,9,14.5,125,7.3,283,15.9,9,14.5,274,16,FALSE,0
"8600000US12789","ZCTA5 12789","2019","12789",0,117,74.2,37.5,75.9,942,21,921,6.2,0,6.3,125,8.3,16,13.7,109,7.8,374,24.8,65,55.6,309,22.2,FALSE,0
"8600000US12790","ZCTA5 12790","2019","12790",0,367,79.5,62.6,81.1,2146,144,2002,9,0,9.6,274,8.1,28,7.6,246,8.1,576,17,177,48.2,399,13.2,FALSE,0
"8600000US12791","ZCTA5 12791","2019","12791",0,20,93.5,0,93.5,301,0,301,9.3,0,9.3,20,4.8,0,0,20,5,0,0,0,0,0,0,FALSE,0
"8600000US12792","ZCTA5 12792","2019","12792",0,19,86.4,0,86.4,140,0,140,13.6,0,13.6,13,6.2,0,0,13,6.8,32,15.2,0,0,32,16.8,FALSE,0
"8600000US12801","ZCTA5 12801","2019","12801",0,864,78.6,82.1,78.4,7117,345,6772,6.4,0,6.7,1659,14.8,46,5.4,1613,15.6,1947,17.4,204,24.1,1743,16.8,FALSE,0
"8600000US12803","ZCTA5 12803","2019","12803",0,531,83.1,90.7,82.7,4149,243,3906,4.4,7.4,4.2,488,7.5,22,4.1,466,7.9,1151,17.8,234,44.1,917,15.5,FALSE,0
"8600000US12804","ZCTA5 12804","2019","12804",0,2113,82.2,77.3,82.5,12923,785,12138,2.9,1.4,3,1580,7.5,146,7,1434,7.6,3166,15.1,565,27.2,2601,13.7,FALSE,0
"8600000US12808","ZCTA5 12808","2019","12808",0,26,72.7,100,71.5,93,5,88,3.2,0,3.4,12,4.8,0,0,12,5.4,55,22.1,0,0,55,24.7,FALSE,0
"8600000US12809","ZCTA5 12809","2019","12809",0,209,79.6,80,79.5,1751,68,1683,5.9,0,6.1,397,13.9,9,4.3,388,14.6,385,13.5,57,27.3,328,12.4,FALSE,0
"8600000US12810","ZCTA5 12810","2019","12810",0,66,77.5,100,75.6,300,30,270,0.7,0,0.7,49,8.9,4,6.1,45,9.3,111,20.1,12,18.2,99,20.4,FALSE,0
"8600000US12811","ZCTA5 12811","2019","12811",0,11,100,0,100,44,0,44,0,0,0,0,0,0,0,0,0,5,8.3,5,45.5,0,0,FALSE,0
"8600000US12812","ZCTA5 12812","2019","12812",0,4,100,0,100,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0
"8600000US12814","ZCTA5 12814","2019","12814",0,102,70,55.6,70.2,519,5,514,7.5,0,7.6,40,3.4,0,0,40,3.8,244,21,33,32.4,211,19.9,FALSE,0
"8600000US12815","ZCTA5 12815","2019","12815",0,127,77.5,84,76.9,459,42,417,4.4,9.5,3.8,75,8.3,4,3.1,71,9.1,165,18.3,49,38.6,116,14.9,FALSE,0
"8600000US12816","ZCTA5 12816","2019","12816",0,260,76.3,47,77.3,1792,39,1753,2.3,0,2.3,356,10.2,0,0,356,11,694,19.8,115,44.2,579,17.8,FALSE,0
"8600000US12817","ZCTA5 12817","2019","12817",0,198,79.5,83.1,79.2,867,59,808,3.3,0,3.6,153,9.4,0,0,153,10.7,229,14,25,12.6,204,14.2,FALSE,0
"8600000US12819","ZCTA5 12819","2019","12819",0,40,71.1,100,67.6,118,18,100,1.7,0,2,21,9.6,7,17.5,14,7.8,29,13.2,6,15,23,12.8,FALSE,0
"8600000US12821","ZCTA5 12821","2019","12821",0,114,4.7,8.7,4.6,127,8,119,35.4,0,37.8,65,20.8,7,33.3,58,19.9,61,19.5,0,0,61,20.9,FALSE,0
"8600000US12822","ZCTA5 12822","2019","12822",0,453,73.2,77,72.9,2619,221,2398,3.5,0.9,3.7,496,10.6,28,6.2,468,11.1,1104,23.6,117,25.8,987,23.3,FALSE,0
"8600000US12823","ZCTA5 12823","2019","12823",0,19,70.4,100,67.5,152,19,133,0,0,0,27,12.5,0,0,27,13.7,11,5.1,0,0,11,5.6,FALSE,0
"8600000US12824","ZCTA5 12824","2019","12824",0,32,89.1,100,89,644,8,636,8.9,0,9,38,4.1,0,0,38,4.2,77,8.2,10,31.3,67,7.4,FALSE,0
"8600000US12827","ZCTA5 12827","2019","12827",0,237,82.8,100,82.2,1871,75,1796,5.2,8,5.1,153,5.2,8,3.4,145,5.4,406,13.9,39,16.5,367,13.7,FALSE,0
"8600000US12828","ZCTA5 12828","2019","12828",0,821,83,97.5,82,5113,396,4717,2,0,2.1,415,5.4,17,2.1,398,5.8,1378,18,193,24.2,1185,17.3,FALSE,0
"8600000US12831","ZCTA5 12831","2019","12831",0,927,80.4,87.2,80,8210,496,7714,2.4,0,2.6,483,3.9,58,6.3,425,3.7,1517,12.3,193,20.8,1324,11.6,FALSE,0
"8600000US12832","ZCTA5 12832","2019","12832",0,478,72.9,84.1,72.2,2744,169,2575,4.3,0,4.6,717,14.1,24,5.1,693,15,1091,21.4,180,38.3,911,19.7,FALSE,0
"8600000US12833","ZCTA5 12833","2019","12833",0,281,76.8,100,75.3,1988,166,1822,6.7,25.9,5,157,4.8,9,3.2,148,4.9,533,16.2,32,11.4,501,16.6,FALSE,0
"8600000US12834","ZCTA5 12834","2019","12834",0,375,83.6,77.6,83.9,3180,114,3066,1.1,2.6,1,288,5.5,10,2.7,278,5.8,627,12,92,24.5,535,11.1,FALSE,0
"8600000US12835","ZCTA5 12835","2019","12835",0,325,69.4,68.2,69.6,926,90,836,3.1,0,3.5,160,7.7,15,4.6,145,8.3,524,25.2,90,27.7,434,24.7,FALSE,0
"8600000US12836","ZCTA5 12836","2019","12836",0,51,72.7,71.4,72.7,213,5,208,3.3,0,3.4,31,6.2,3,5.9,28,6.2,83,16.5,24,47.1,59,13.1,FALSE,0
"8600000US12837","ZCTA5 12837","2019","12837",0,55,91.8,70.4,92.7,604,19,585,1.5,0,1.5,82,9.7,2,3.6,80,10.1,140,16.6,11,20,129,16.3,FALSE,0
"8600000US12838","ZCTA5 12838","2019","12838",0,78,81.6,52.4,83.7,258,11,247,3.1,0,3.2,26,5.3,5,6.4,21,5,102,20.6,42,53.8,60,14.4,FALSE,0
"8600000US12839","ZCTA5 12839","2019","12839",0,1071,79.8,87.9,79.1,6810,598,6212,6.7,3,7.1,1371,13.6,35,3.3,1336,14.8,1627,16.1,328,30.6,1299,14.4,FALSE,0
"8600000US12841","ZCTA5 12841","2019","12841",0,21,77.8,40,82.5,35,2,33,0,0,0,10,6.1,0,0,10,6.9,21,12.7,8,38.1,13,9,FALSE,0
"8600000US12842","ZCTA5 12842","2019","12842",0,53,74.7,85.7,74.5,272,6,266,0.4,0,0.4,93,12.9,3,5.7,90,13.4,301,41.6,15,28.3,286,42.7,FALSE,0
"8600000US12843","ZCTA5 12843","2019","12843",0,54,58.4,74.3,56.8,215,26,189,0,0,0,24,5.3,0,0,24,6,104,22.8,20,37,84,20.9,FALSE,0
